id,year_id,country_id,county_id,dimension_id,sub_dimension_id,category_id,indicator_id,actual_value
14736,2,1,1040,3,4,15,39,65
14737,2,1,1040,3,4,15,40,89
14738,2,1,1040,3,5,16,41,84
14739,2,1,1040,3,5,16,42,53
14740,2,1,1040,3,5,16,43,46
14741,2,1,1040,3,5,17,44,48
14742,2,1,1040,3,5,17,45,1
14743,2,1,1040,3,5,18,48,87
14744,2,1,1040,3,5,18,49,4
14745,2,1,1040,3,5,19,52,94
14746,2,1,1040,3,5,19,53,3
14747,2,1,1040,3,5,20,57,66
14748,2,1,1040,3,6,21,58,36
14749,2,1,1040,3,6,21,61,0
14750,2,1,1040,3,6,21,62,0
14751,2,1,1040,3,6,22,64,2
14752,2,1,1040,3,6,23,65,1
14753,2,1,1040,3,6,24,66,85
14754,2,1,1040,3,6,24,67,77
14755,2,1,1040,3,6,24,68,52
14756,2,1,1040,3,7,26,73,66
14757,2,1,1040,3,7,27,74,72
14758,2,1,1040,3,7,27,75,3
14759,2,1,1040,3,7,27,76,1
14760,2,1,1040,3,7,28,77,40
14761,2,1,1040,3,7,28,78,81
14762,2,1,1040,3,7,29,79,24
14763,2,1,1040,3,7,29,80,10
14764,2,1,1040,3,7,30,81,11
14765,2,1,1040,3,7,30,82,0
14766,2,1,1040,3,7,31,84,71
14767,2,1,1040,3,7,31,86,74
14768,2,1,1040,3,7,31,87,9
14769,2,1,1040,3,7,31,88,12
14770,2,1,1040,3,7,31,89,3
14771,2,1,1040,3,7,31,90,75
14772,2,1,1040,1,1,2,91,6
14773,2,1,1040,2,2,6,92,91
14774,2,1,1040,2,2,6,93,14
14775,2,1,1040,3,4,13,94,54
14776,3,1,1040,1,1,1,1,39
14777,3,1,1040,1,1,1,2,1152
14778,3,1,1040,1,1,2,3,11
14779,3,1,1040,1,1,2,4,52
14780,3,1,1040,1,1,2,5,0
14781,3,1,1040,2,2,3,6,26
14782,3,1,1040,2,2,3,7,2
14783,3,1,1040,2,2,3,8,1
14784,3,1,1040,2,2,4,9,9
14785,3,1,1040,2,2,5,10,77
14786,3,1,1040,2,2,5,11,3
14787,3,1,1040,2,2,5,12,95
14788,3,1,1040,2,2,6,13,23
14789,3,1,1040,2,2,6,14,10
14790,3,1,1040,2,3,7,15,32
14791,3,1,1040,2,3,7,16,75
14792,3,1,1040,2,3,7,17,10
14793,3,1,1040,2,3,7,18,52176425
14794,3,1,1040,2,3,8,19,85
14795,3,1,1040,2,3,8,20,13
14796,3,1,1040,2,3,9,21,53
14797,3,1,1040,3,4,10,22,38
14798,3,1,1040,3,4,11,23,89
14799,3,1,1040,3,4,11,24,39
14800,3,1,1040,3,4,11,25,24
14801,3,1,1040,3,4,12,26,63
14802,3,1,1040,3,4,12,27,59
14803,3,1,1040,3,4,12,28,74
14804,3,1,1040,3,4,13,30,88
14805,3,1,1040,3,4,13,31,91
14806,3,1,1040,3,4,13,32,84
14807,3,1,1040,3,4,15,35,81
14808,3,1,1040,3,4,15,36,75
14809,3,1,1040,3,4,15,37,21
14810,3,1,1040,3,4,15,38,31
14811,3,1,1040,3,4,15,39,22
14812,3,1,1040,3,4,15,40,76
14813,3,1,1040,3,5,16,41,23
14814,3,1,1040,3,5,16,42,34
14815,3,1,1040,3,5,16,43,24
14816,3,1,1040,3,5,17,44,33
14817,3,1,1040,3,5,17,45,3
14818,3,1,1040,3,5,18,48,66
14819,3,1,1040,3,5,18,49,4
14820,3,1,1040,3,5,19,52,92
14821,3,1,1040,3,5,19,53,4
14822,3,1,1040,3,5,20,57,79
14823,3,1,1040,3,6,21,58,26
14824,3,1,1040,3,6,21,61,0
14825,3,1,1040,3,6,21,62,1
14826,3,1,1040,3,6,22,64,4
14827,3,1,1040,3,6,23,65,1
14828,3,1,1040,3,6,24,66,73
14829,3,1,1040,3,6,24,67,43
14830,3,1,1040,3,6,24,68,42
14831,3,1,1040,3,7,26,73,63
14832,3,1,1040,3,7,27,74,7
14833,3,1,1040,3,7,27,75,16
14834,3,1,1040,3,7,27,76,2
14835,3,1,1040,3,7,28,77,13
14836,3,1,1040,3,7,28,78,52
14837,3,1,1040,3,7,29,79,60
14838,3,1,1040,3,7,29,80,61
14839,3,1,1040,3,7,30,81,48
14840,3,1,1040,3,7,30,82,0
14841,3,1,1040,3,7,31,84,39
14842,3,1,1040,3,7,31,86,34
14843,3,1,1040,3,7,31,87,95
14844,3,1,1040,3,7,31,88,4
14845,3,1,1040,3,7,31,89,1
14846,3,1,1040,3,7,31,90,89
14847,3,1,1040,1,1,2,91,42
14848,3,1,1040,2,2,6,92,75
14849,3,1,1040,2,2,6,93,34
14850,3,1,1040,3,4,13,94,72
14851,4,1,1040,1,1,1,1,14
14852,4,1,1040,1,1,1,2,1327
14853,4,1,1040,1,1,2,3,26
14854,4,1,1040,1,1,2,4,6
14855,4,1,1040,1,1,2,5,0
14856,4,1,1040,2,2,3,6,37
14857,4,1,1040,2,2,3,7,5
14858,4,1,1040,2,2,3,8,0.4
14859,4,1,1040,2,2,4,9,6
14860,4,1,1040,2,2,5,10,30
14861,4,1,1040,2,2,5,11,4
14862,4,1,1040,2,2,5,12,75
14863,4,1,1040,2,2,6,13,81
14864,4,1,1040,2,2,6,14,18
14865,4,1,1040,2,3,7,15,76
14866,4,1,1040,2,3,7,16,79
14867,4,1,1040,2,3,7,17,68
14868,4,1,1040,2,3,7,18,79649619
14869,4,1,1040,2,3,8,19,62
14870,4,1,1040,2,3,8,20,64
14871,4,1,1040,2,3,9,21,14
14872,4,1,1040,3,4,10,22,78
14873,4,1,1040,3,4,11,23,57
14874,4,1,1040,3,4,11,24,90
14875,4,1,1040,3,4,11,25,87
14876,4,1,1040,3,4,12,26,12
14877,4,1,1040,3,4,12,27,66
14878,4,1,1040,3,4,12,28,54
14879,4,1,1040,3,4,13,30,59
14880,4,1,1040,3,4,13,31,62
14881,4,1,1040,3,4,13,32,7
14882,4,1,1040,3,4,15,35,12
14883,4,1,1040,3,4,15,36,40
14884,4,1,1040,3,4,15,37,26
14885,4,1,1040,3,4,15,38,85
14886,4,1,1040,3,4,15,39,43
14887,4,1,1040,3,4,15,40,61
14888,4,1,1040,3,5,16,41,12
14889,4,1,1040,3,5,16,42,89
14890,4,1,1040,3,5,16,43,55
14891,4,1,1040,3,5,17,44,36
14892,4,1,1040,3,5,17,45,1
14893,4,1,1040,3,5,18,48,9
14894,4,1,1040,3,5,18,49,2
14895,4,1,1040,3,5,19,52,79
14896,4,1,1040,3,5,19,53,5
14897,4,1,1040,3,5,20,57,80
14898,4,1,1040,3,6,21,58,45
14899,4,1,1040,3,6,21,61,0
14900,4,1,1040,3,6,21,62,0
14901,4,1,1040,3,6,22,64,5
14902,4,1,1040,3,6,23,65,1
14903,4,1,1040,3,6,24,66,38
14904,4,1,1040,3,6,24,67,80
14905,4,1,1040,3,6,24,68,44
14906,4,1,1040,3,7,26,73,45
14907,4,1,1040,3,7,27,74,20
14908,4,1,1040,3,7,27,75,2
14909,4,1,1040,3,7,27,76,4
14910,4,1,1040,3,7,28,77,12
14911,4,1,1040,3,7,28,78,32
14912,4,1,1040,3,7,29,79,63
14913,4,1,1040,3,7,29,80,23
14914,4,1,1040,3,7,30,81,31
14915,4,1,1040,3,7,30,82,0
14916,4,1,1040,3,7,31,84,82
14917,4,1,1040,3,7,31,86,70
14918,4,1,1040,3,7,31,87,42
14919,4,1,1040,3,7,31,88,1
14920,4,1,1040,3,7,31,89,3
14921,4,1,1040,3,7,31,90,48
14922,4,1,1040,1,1,2,91,6
14923,4,1,1040,2,2,6,92,77
14924,4,1,1040,2,2,6,93,40
14925,4,1,1040,3,4,13,94,33
14926,5,1,1040,1,1,1,1,94
14927,5,1,1040,1,1,1,2,1717
14928,5,1,1040,1,1,2,3,34
14929,5,1,1040,1,1,2,4,87
14930,5,1,1040,1,1,2,5,0
14931,5,1,1040,2,2,3,6,42
14932,5,1,1040,2,2,3,7,4
14933,5,1,1040,2,2,3,8,0.3
14934,5,1,1040,2,2,4,9,8
14935,5,1,1040,2,2,5,10,5
14936,5,1,1040,2,2,5,11,2
14937,5,1,1040,2,2,5,12,82
14938,5,1,1040,2,2,6,13,21
14939,5,1,1040,2,2,6,14,46
14940,5,1,1040,2,3,7,15,77
14941,5,1,1040,2,3,7,16,27
14942,5,1,1040,2,3,7,17,25
14943,5,1,1040,2,3,7,18,6374015
14944,5,1,1040,2,3,8,19,85
14945,5,1,1040,2,3,8,20,22
14946,5,1,1040,2,3,9,21,83
14947,5,1,1040,3,4,10,22,60
14948,5,1,1040,3,4,11,23,41
14949,5,1,1040,3,4,11,24,17
14950,5,1,1040,3,4,11,25,78
14951,5,1,1040,3,4,12,26,69
14952,5,1,1040,3,4,12,27,21
14953,5,1,1040,3,4,12,28,94
14954,5,1,1040,3,4,13,30,33
14955,5,1,1040,3,4,13,31,95
14956,5,1,1040,3,4,13,32,24
14957,5,1,1040,3,4,15,35,52
14958,5,1,1040,3,4,15,36,79
14959,5,1,1040,3,4,15,37,22
14960,5,1,1040,3,4,15,38,31
14961,5,1,1040,3,4,15,39,80
14962,5,1,1040,3,4,15,40,82
14963,5,1,1040,3,5,16,41,11
14964,5,1,1040,3,5,16,42,85
14965,5,1,1040,3,5,16,43,87
14966,5,1,1040,3,5,17,44,64
14967,5,1,1040,3,5,17,45,1
14968,5,1,1040,3,5,18,48,56
14969,5,1,1040,3,5,18,49,5
14970,5,1,1040,3,5,19,52,95
14971,5,1,1040,3,5,19,53,5
14972,5,1,1040,3,5,20,57,73
14973,5,1,1040,3,6,21,58,60
14974,5,1,1040,3,6,21,61,0
14975,5,1,1040,3,6,21,62,0
14976,5,1,1040,3,6,22,64,5
14977,5,1,1040,3,6,23,65,0
14978,5,1,1040,3,6,24,66,52
14979,5,1,1040,3,6,24,67,77
14980,5,1,1040,3,6,24,68,82
14981,5,1,1040,3,7,26,73,23
14982,5,1,1040,3,7,27,74,65
14983,5,1,1040,3,7,27,75,30
14984,5,1,1040,3,7,27,76,5
14985,5,1,1040,3,7,28,77,33
14986,5,1,1040,3,7,28,78,62
14987,5,1,1040,3,7,29,79,31
14988,5,1,1040,3,7,29,80,46
14989,5,1,1040,3,7,30,81,10
14990,5,1,1040,3,7,30,82,0
14991,5,1,1040,3,7,31,84,32
14992,5,1,1040,3,7,31,86,89
14993,5,1,1040,3,7,31,87,51
14994,5,1,1040,3,7,31,88,14
14995,5,1,1040,3,7,31,89,4
14996,5,1,1040,3,7,31,90,22
14997,5,1,1040,1,1,2,91,58
14998,5,1,1040,2,2,6,92,88
14999,5,1,1040,2,2,6,93,73
15000,5,1,1040,3,4,13,94,66
15001,1,1,1041,1,1,1,1,40
15002,1,1,1041,1,1,1,2,442
15003,1,1,1041,1,1,2,3,30
15004,1,1,1041,1,1,2,4,9
15005,1,1,1041,1,1,2,5,0
15006,1,1,1041,2,2,3,6,16
15007,1,1,1041,2,2,3,7,6
15008,1,1,1041,2,2,3,8,1
15009,1,1,1041,2,2,4,9,3
15010,1,1,1041,2,2,5,10,93
15011,1,1,1041,2,2,5,11,3
15012,1,1,1041,2,2,5,12,90
15013,1,1,1041,2,2,6,13,74
15014,1,1,1041,2,2,6,14,52
15015,1,1,1041,2,3,7,15,75
15016,1,1,1041,2,3,7,16,11
15017,1,1,1041,2,3,7,17,17
15018,1,1,1041,2,3,7,18,1458163
15019,1,1,1041,2,3,8,19,51
15020,1,1,1041,2,3,8,20,10
15021,1,1,1041,2,3,9,21,8
15022,1,1,1041,3,4,10,22,77
15023,1,1,1041,3,4,11,23,50
15024,1,1,1041,3,4,11,24,12
15025,1,1,1041,3,4,11,25,37
15026,1,1,1041,3,4,12,26,38
15027,1,1,1041,3,4,12,27,18
15028,1,1,1041,3,4,12,28,21
15029,1,1,1041,3,4,13,30,25
15030,1,1,1041,3,4,13,31,90
15031,1,1,1041,3,4,13,32,55
15032,1,1,1041,3,4,15,35,57
15033,1,1,1041,3,4,15,36,59
15034,1,1,1041,3,4,15,37,18
15035,1,1,1041,3,4,15,38,55
15036,1,1,1041,3,4,15,39,33
15037,1,1,1041,3,4,15,40,22
15038,1,1,1041,3,5,16,41,7
15039,1,1,1041,3,5,16,42,19
15040,1,1,1041,3,5,16,43,41
15041,1,1,1041,3,5,17,44,61
15042,1,1,1041,3,5,17,45,2
15043,1,1,1041,3,5,18,48,19
15044,1,1,1041,3,5,18,49,2
15045,1,1,1041,3,5,19,52,24
15046,1,1,1041,3,5,19,53,4
15047,1,1,1041,3,5,20,57,88
15048,1,1,1041,3,6,21,58,65
15049,1,1,1041,3,6,21,61,0
15050,1,1,1041,3,6,21,62,0
15051,1,1,1041,3,6,22,64,1
15052,1,1,1041,3,6,23,65,1
15053,1,1,1041,3,6,24,66,29
15054,1,1,1041,3,6,24,67,29
15055,1,1,1041,3,6,24,68,45
15056,1,1,1041,3,7,26,73,55
15057,1,1,1041,3,7,27,74,88
15058,1,1,1041,3,7,27,75,24
15059,1,1,1041,3,7,27,76,4
15060,1,1,1041,3,7,28,77,67
15061,1,1,1041,3,7,28,78,84
15062,1,1,1041,3,7,29,79,6
15063,1,1,1041,3,7,29,80,61
15064,1,1,1041,3,7,30,81,83
15065,1,1,1041,3,7,30,82,0
15066,1,1,1041,3,7,31,84,53
15067,1,1,1041,3,7,31,86,75
15068,1,1,1041,3,7,31,87,88
15069,1,1,1041,3,7,31,88,9
15070,1,1,1041,3,7,31,89,4
15071,1,1,1041,3,7,31,90,44
15072,1,1,1041,1,1,2,91,42
15073,1,1,1041,2,2,6,92,50
15074,1,1,1041,2,2,6,93,70
15075,1,1,1041,3,4,13,94,36
15076,2,1,1041,1,1,1,1,35
15077,2,1,1041,1,1,1,2,1415
15078,2,1,1041,1,1,2,3,22
15079,2,1,1041,1,1,2,4,39
15080,2,1,1041,1,1,2,5,0
15081,2,1,1041,2,2,3,6,32
15082,2,1,1041,2,2,3,7,2
15083,2,1,1041,2,2,3,8,0.1
15084,2,1,1041,2,2,4,9,10
15085,2,1,1041,2,2,5,10,95
15086,2,1,1041,2,2,5,11,4
15087,2,1,1041,2,2,5,12,33
15088,2,1,1041,2,2,6,13,66
15089,2,1,1041,2,2,6,14,53
15090,2,1,1041,2,3,7,15,53
15091,2,1,1041,2,3,7,16,42
15092,2,1,1041,2,3,7,17,81
15093,2,1,1041,2,3,7,18,65421550
15094,2,1,1041,2,3,8,19,76
15095,2,1,1041,2,3,8,20,50
15096,2,1,1041,2,3,9,21,91
15097,2,1,1041,3,4,10,22,12
15098,2,1,1041,3,4,11,23,60
15099,2,1,1041,3,4,11,24,57
15100,2,1,1041,3,4,11,25,73
15101,2,1,1041,3,4,12,26,49
15102,2,1,1041,3,4,12,27,16
15103,2,1,1041,3,4,12,28,36
15104,2,1,1041,3,4,13,30,92
15105,2,1,1041,3,4,13,31,65
15106,2,1,1041,3,4,13,32,22
15107,2,1,1041,3,4,15,35,93
15108,2,1,1041,3,4,15,36,46
15109,2,1,1041,3,4,15,37,57
15110,2,1,1041,3,4,15,38,23
15111,2,1,1041,3,4,15,39,10
15112,2,1,1041,3,4,15,40,6
15113,2,1,1041,3,5,16,41,94
15114,2,1,1041,3,5,16,42,91
15115,2,1,1041,3,5,16,43,29
15116,2,1,1041,3,5,17,44,43
15117,2,1,1041,3,5,17,45,4
15118,2,1,1041,3,5,18,48,87
15119,2,1,1041,3,5,18,49,1
15120,2,1,1041,3,5,19,52,55
15121,2,1,1041,3,5,19,53,3
15122,2,1,1041,3,5,20,57,86
15123,2,1,1041,3,6,21,58,17
15124,2,1,1041,3,6,21,61,0
15125,2,1,1041,3,6,21,62,0
15126,2,1,1041,3,6,22,64,5
15127,2,1,1041,3,6,23,65,0
15128,2,1,1041,3,6,24,66,89
15129,2,1,1041,3,6,24,67,76
15130,2,1,1041,3,6,24,68,26
15131,2,1,1041,3,7,26,73,67
15132,2,1,1041,3,7,27,74,77
15133,2,1,1041,3,7,27,75,44
15134,2,1,1041,3,7,27,76,4
15135,2,1,1041,3,7,28,77,80
15136,2,1,1041,3,7,28,78,34
15137,2,1,1041,3,7,29,79,49
15138,2,1,1041,3,7,29,80,15
15139,2,1,1041,3,7,30,81,55
15140,2,1,1041,3,7,30,82,0
15141,2,1,1041,3,7,31,84,83
15142,2,1,1041,3,7,31,86,83
15143,2,1,1041,3,7,31,87,55
15144,2,1,1041,3,7,31,88,4
15145,2,1,1041,3,7,31,89,8
15146,2,1,1041,3,7,31,90,80
15147,2,1,1041,1,1,2,91,29
15148,2,1,1041,2,2,6,92,95
15149,2,1,1041,2,2,6,93,29
15150,2,1,1041,3,4,13,94,70
15151,3,1,1041,1,1,1,1,70
15152,3,1,1041,1,1,1,2,1026
15153,3,1,1041,1,1,2,3,27
15154,3,1,1041,1,1,2,4,38
15155,3,1,1041,1,1,2,5,0
15156,3,1,1041,2,2,3,6,27
15157,3,1,1041,2,2,3,7,7
15158,3,1,1041,2,2,3,8,0
15159,3,1,1041,2,2,4,9,9
15160,3,1,1041,2,2,5,10,34
15161,3,1,1041,2,2,5,11,3
15162,3,1,1041,2,2,5,12,42
15163,3,1,1041,2,2,6,13,92
15164,3,1,1041,2,2,6,14,48
15165,3,1,1041,2,3,7,15,83
15166,3,1,1041,2,3,7,16,20
15167,3,1,1041,2,3,7,17,94
15168,3,1,1041,2,3,7,18,60808406
15169,3,1,1041,2,3,8,19,8
15170,3,1,1041,2,3,8,20,56
15171,3,1,1041,2,3,9,21,27
15172,3,1,1041,3,4,10,22,83
15173,3,1,1041,3,4,11,23,82
15174,3,1,1041,3,4,11,24,7
15175,3,1,1041,3,4,11,25,7
15176,3,1,1041,3,4,12,26,77
15177,3,1,1041,3,4,12,27,82
15178,3,1,1041,3,4,12,28,89
15179,3,1,1041,3,4,13,30,8
15180,3,1,1041,3,4,13,31,49
15181,3,1,1041,3,4,13,32,90
15182,3,1,1041,3,4,15,35,58
15183,3,1,1041,3,4,15,36,93
15184,3,1,1041,3,4,15,37,5
15185,3,1,1041,3,4,15,38,43
15186,3,1,1041,3,4,15,39,20
15187,3,1,1041,3,4,15,40,56
15188,3,1,1041,3,5,16,41,6
15189,3,1,1041,3,5,16,42,54
15190,3,1,1041,3,5,16,43,7
15191,3,1,1041,3,5,17,44,38
15192,3,1,1041,3,5,17,45,1
15193,3,1,1041,3,5,18,48,90
15194,3,1,1041,3,5,18,49,5
15195,3,1,1041,3,5,19,52,26
15196,3,1,1041,3,5,19,53,1
15197,3,1,1041,3,5,20,57,64
15198,3,1,1041,3,6,21,58,63
15199,3,1,1041,3,6,21,61,0
15200,3,1,1041,3,6,21,62,0
15201,3,1,1041,3,6,22,64,2
15202,3,1,1041,3,6,23,65,1
15203,3,1,1041,3,6,24,66,27
15204,3,1,1041,3,6,24,67,37
15205,3,1,1041,3,6,24,68,79
15206,3,1,1041,3,7,26,73,19
15207,3,1,1041,3,7,27,74,66
15208,3,1,1041,3,7,27,75,4
15209,3,1,1041,3,7,27,76,4
15210,3,1,1041,3,7,28,77,29
15211,3,1,1041,3,7,28,78,39
15212,3,1,1041,3,7,29,79,25
15213,3,1,1041,3,7,29,80,73
15214,3,1,1041,3,7,30,81,45
15215,3,1,1041,3,7,30,82,0
15216,3,1,1041,3,7,31,84,45
15217,3,1,1041,3,7,31,86,75
15218,3,1,1041,3,7,31,87,94
15219,3,1,1041,3,7,31,88,13
15220,3,1,1041,3,7,31,89,6
15221,3,1,1041,3,7,31,90,67
15222,3,1,1041,1,1,2,91,49
15223,3,1,1041,2,2,6,92,27
15224,3,1,1041,2,2,6,93,39
15225,3,1,1041,3,4,13,94,52
15226,4,1,1041,1,1,1,1,38
15227,4,1,1041,1,1,1,2,1141
15228,4,1,1041,1,1,2,3,14
15229,4,1,1041,1,1,2,4,21
15230,4,1,1041,1,1,2,5,0
15231,4,1,1041,2,2,3,6,31
15232,4,1,1041,2,2,3,7,2
15233,4,1,1041,2,2,3,8,0.1
15234,4,1,1041,2,2,4,9,4
15235,4,1,1041,2,2,5,10,95
15236,4,1,1041,2,2,5,11,4
15237,4,1,1041,2,2,5,12,91
15238,4,1,1041,2,2,6,13,90
15239,4,1,1041,2,2,6,14,91
15240,4,1,1041,2,3,7,15,62
15241,4,1,1041,2,3,7,16,37
15242,4,1,1041,2,3,7,17,83
15243,4,1,1041,2,3,7,18,45694506
15244,4,1,1041,2,3,8,19,9
15245,4,1,1041,2,3,8,20,17
15246,4,1,1041,2,3,9,21,74
15247,4,1,1041,3,4,10,22,93
15248,4,1,1041,3,4,11,23,87
15249,4,1,1041,3,4,11,24,63
15250,4,1,1041,3,4,11,25,41
15251,4,1,1041,3,4,12,26,94
15252,4,1,1041,3,4,12,27,50
15253,4,1,1041,3,4,12,28,10
15254,4,1,1041,3,4,13,30,49
15255,4,1,1041,3,4,13,31,20
15256,4,1,1041,3,4,13,32,84
15257,4,1,1041,3,4,15,35,19
15258,4,1,1041,3,4,15,36,78
15259,4,1,1041,3,4,15,37,95
15260,4,1,1041,3,4,15,38,75
15261,4,1,1041,3,4,15,39,6
15262,4,1,1041,3,4,15,40,89
15263,4,1,1041,3,5,16,41,75
15264,4,1,1041,3,5,16,42,37
15265,4,1,1041,3,5,16,43,41
15266,4,1,1041,3,5,17,44,72
15267,4,1,1041,3,5,17,45,1
15268,4,1,1041,3,5,18,48,30
15269,4,1,1041,3,5,18,49,3
15270,4,1,1041,3,5,19,52,39
15271,4,1,1041,3,5,19,53,5
15272,4,1,1041,3,5,20,57,83
15273,4,1,1041,3,6,21,58,93
15274,4,1,1041,3,6,21,61,0
15275,4,1,1041,3,6,21,62,0
15276,4,1,1041,3,6,22,64,4
15277,4,1,1041,3,6,23,65,0
15278,4,1,1041,3,6,24,66,26
15279,4,1,1041,3,6,24,67,52
15280,4,1,1041,3,6,24,68,76
15281,4,1,1041,3,7,26,73,18
15282,4,1,1041,3,7,27,74,13
15283,4,1,1041,3,7,27,75,32
15284,4,1,1041,3,7,27,76,4
15285,4,1,1041,3,7,28,77,19
15286,4,1,1041,3,7,28,78,59
15287,4,1,1041,3,7,29,79,26
15288,4,1,1041,3,7,29,80,91
15289,4,1,1041,3,7,30,81,19
15290,4,1,1041,3,7,30,82,0
15291,4,1,1041,3,7,31,84,84
15292,4,1,1041,3,7,31,86,80
15293,4,1,1041,3,7,31,87,38
15294,4,1,1041,3,7,31,88,5
15295,4,1,1041,3,7,31,89,0
15296,4,1,1041,3,7,31,90,35
15297,4,1,1041,1,1,2,91,51
15298,4,1,1041,2,2,6,92,13
15299,4,1,1041,2,2,6,93,85
15300,4,1,1041,3,4,13,94,80
15301,5,1,1041,1,1,1,1,11
15302,5,1,1041,1,1,1,2,1967
15303,5,1,1041,1,1,2,3,13
15304,5,1,1041,1,1,2,4,49
15305,5,1,1041,1,1,2,5,0
15306,5,1,1041,2,2,3,6,49
15307,5,1,1041,2,2,3,7,1
15308,5,1,1041,2,2,3,8,0.1
15309,5,1,1041,2,2,4,9,7
15310,5,1,1041,2,2,5,10,83
15311,5,1,1041,2,2,5,11,1
15312,5,1,1041,2,2,5,12,45
15313,5,1,1041,2,2,6,13,73
15314,5,1,1041,2,2,6,14,26
15315,5,1,1041,2,3,7,15,56
15316,5,1,1041,2,3,7,16,69
15317,5,1,1041,2,3,7,17,90
15318,5,1,1041,2,3,7,18,65768016
15319,5,1,1041,2,3,8,19,70
15320,5,1,1041,2,3,8,20,50
15321,5,1,1041,2,3,9,21,43
15322,5,1,1041,3,4,10,22,77
15323,5,1,1041,3,4,11,23,27
15324,5,1,1041,3,4,11,24,48
15325,5,1,1041,3,4,11,25,22
15326,5,1,1041,3,4,12,26,55
15327,5,1,1041,3,4,12,27,8
15328,5,1,1041,3,4,12,28,85
15329,5,1,1041,3,4,13,30,57
15330,5,1,1041,3,4,13,31,6
15331,5,1,1041,3,4,13,32,76
15332,5,1,1041,3,4,15,35,25
15333,5,1,1041,3,4,15,36,92
15334,5,1,1041,3,4,15,37,17
15335,5,1,1041,3,4,15,38,93
15336,5,1,1041,3,4,15,39,12
15337,5,1,1041,3,4,15,40,30
15338,5,1,1041,3,5,16,41,28
15339,5,1,1041,3,5,16,42,92
15340,5,1,1041,3,5,16,43,31
15341,5,1,1041,3,5,17,44,32
15342,5,1,1041,3,5,17,45,2
15343,5,1,1041,3,5,18,48,68
15344,5,1,1041,3,5,18,49,3
15345,5,1,1041,3,5,19,52,47
15346,5,1,1041,3,5,19,53,2
15347,5,1,1041,3,5,20,57,72
15348,5,1,1041,3,6,21,58,35
15349,5,1,1041,3,6,21,61,0
15350,5,1,1041,3,6,21,62,0
15351,5,1,1041,3,6,22,64,1
15352,5,1,1041,3,6,23,65,1
15353,5,1,1041,3,6,24,66,60
15354,5,1,1041,3,6,24,67,29
15355,5,1,1041,3,6,24,68,19
15356,5,1,1041,3,7,26,73,34
15357,5,1,1041,3,7,27,74,54
15358,5,1,1041,3,7,27,75,43
15359,5,1,1041,3,7,27,76,2
15360,5,1,1041,3,7,28,77,10
15361,5,1,1041,3,7,28,78,42
15362,5,1,1041,3,7,29,79,41
15363,5,1,1041,3,7,29,80,51
15364,5,1,1041,3,7,30,81,92
15365,5,1,1041,3,7,30,82,0
15366,5,1,1041,3,7,31,84,37
15367,5,1,1041,3,7,31,86,40
15368,5,1,1041,3,7,31,87,83
15369,5,1,1041,3,7,31,88,7
15370,5,1,1041,3,7,31,89,4
15371,5,1,1041,3,7,31,90,94
15372,5,1,1041,1,1,2,91,73
15373,5,1,1041,2,2,6,92,48
15374,5,1,1041,2,2,6,93,83
15375,5,1,1041,3,4,13,94,8
15376,1,1,1042,1,1,1,1,49
15377,1,1,1042,1,1,1,2,1921
15378,1,1,1042,1,1,2,3,13
15379,1,1,1042,1,1,2,4,39
15380,1,1,1042,1,1,2,5,0
15381,1,1,1042,2,2,3,6,19
15382,1,1,1042,2,2,3,7,7
15383,1,1,1042,2,2,3,8,1
15384,1,1,1042,2,2,4,9,6
15385,1,1,1042,2,2,5,10,6
15386,1,1,1042,2,2,5,11,5
15387,1,1,1042,2,2,5,12,32
15388,1,1,1042,2,2,6,13,34
15389,1,1,1042,2,2,6,14,26
15390,1,1,1042,2,3,7,15,13
15391,1,1,1042,2,3,7,16,79
15392,1,1,1042,2,3,7,17,58
15393,1,1,1042,2,3,7,18,41623770
15394,1,1,1042,2,3,8,19,61
15395,1,1,1042,2,3,8,20,43
15396,1,1,1042,2,3,9,21,95
15397,1,1,1042,3,4,10,22,65
15398,1,1,1042,3,4,11,23,55
15399,1,1,1042,3,4,11,24,28
15400,1,1,1042,3,4,11,25,37
15401,1,1,1042,3,4,12,26,8
15402,1,1,1042,3,4,12,27,46
15403,1,1,1042,3,4,12,28,22
15404,1,1,1042,3,4,13,30,61
15405,1,1,1042,3,4,13,31,90
15406,1,1,1042,3,4,13,32,64
15407,1,1,1042,3,4,15,35,59
15408,1,1,1042,3,4,15,36,15
15409,1,1,1042,3,4,15,37,32
15410,1,1,1042,3,4,15,38,41
15411,1,1,1042,3,4,15,39,51
15412,1,1,1042,3,4,15,40,18
15413,1,1,1042,3,5,16,41,49
15414,1,1,1042,3,5,16,42,49
15415,1,1,1042,3,5,16,43,72
15416,1,1,1042,3,5,17,44,27
15417,1,1,1042,3,5,17,45,5
15418,1,1,1042,3,5,18,48,63
15419,1,1,1042,3,5,18,49,5
15420,1,1,1042,3,5,19,52,94
15421,1,1,1042,3,5,19,53,4
15422,1,1,1042,3,5,20,57,15
15423,1,1,1042,3,6,21,58,23
15424,1,1,1042,3,6,21,61,0
15425,1,1,1042,3,6,21,62,1
15426,1,1,1042,3,6,22,64,2
15427,1,1,1042,3,6,23,65,0
15428,1,1,1042,3,6,24,66,41
15429,1,1,1042,3,6,24,67,27
15430,1,1,1042,3,6,24,68,38
15431,1,1,1042,3,7,26,73,56
